date_key,full_date,year,quarter,month,day_of_month,day_of_week,day_name,month_name,is_turnaround,is_summer_spec,is_winter_spec
20240407,2024-04-07,2024,2,4,7,7,Sunday,April,0,0,0
20240408,2024-04-08,2024,2,4,8,1,Monday,April,0,0,0
20240409,2024-04-09,2024,2,4,9,2,Tuesday,April,0,0,0
20240410,2024-04-10,2024,2,4,10,3,Wednesday,April,0,0,0
20240411,2024-04-11,2024,2,4,11,4,Thursday,April,0,0,0
20240412,2024-04-12,2024,2,4,12,5,Friday,April,0,0,0
20240413,2024-04-13,2024,2,4,13,6,Saturday,April,0,0,0
20240414,2024-04-14,2024,2,4,14,7,Sunday,April,0,0,0
20240415,2024-04-15,2024,2,4,15,1,Monday,April,0,0,0
20240416,2024-04-16,2024,2,4,16,2,Tuesday,April,0,0,0
20240417,2024-04-17,2024,2,4,17,3,Wednesday,April,0,0,0
20240418,2024-04-18,2024,2,4,18,4,Thursday,April,0,0,0
20240419,2024-04-19,2024,2,4,19,5,Friday,April,0,0,0
20240420,2024-04-20,2024,2,4,20,6,Saturday,April,0,0,0
20240421,2024-04-21,2024,2,4,21,7,Sunday,April,0,0,0
20240422,2024-04-22,2024,2,4,22,1,Monday,April,0,0,0
20240423,2024-04-23,2024,2,4,23,2,Tuesday,April,0,0,0
20240424,2024-04-24,2024,2,4,24,3,Wednesday,April,0,0,0
20240425,2024-04-25,2024,2,4,25,4,Thursday,April,0,0,0
20240426,2024-04-26,2024,2,4,26,5,Friday,April,0,0,0
20240427,2024-04-27,2024,2,4,27,6,Saturday,April,0,0,0
20240428,2024-04-28,2024,2,4,28,7,Sunday,April,0,0,0
20240429,2024-04-29,2024,2,4,29,1,Monday,April,0,0,0
20240430,2024-04-30,2024,2,4,30,2,Tuesday,April,0,0,0
20240501,2024-05-01,2024,2,5,1,3,Wednesday,May,0,1,0
20240502,2024-05-02,2024,2,5,2,4,Thursday,May,0,1,0
20240503,2024-05-03,2024,2,5,3,5,Friday,May,0,1,0
20240504,2024-05-04,2024,2,5,4,6,Saturday,May,0,1,0
20240505,2024-05-05,2024,2,5,5,7,Sunday,May,0,1,0
20240506,2024-05-06,2024,2,5,6,1,Monday,May,0,1,0
20240507,2024-05-07,2024,2,5,7,2,Tuesday,May,0,1,0
20240508,2024-05-08,2024,2,5,8,3,Wednesday,May,0,1,0
20240509,2024-05-09,2024,2,5,9,4,Thursday,May,0,1,0
20240510,2024-05-10,2024,2,5,10,5,Friday,May,0,1,0
20240511,2024-05-11,2024,2,5,11,6,Saturday,May,0,1,0
20240512,2024-05-12,2024,2,5,12,7,Sunday,May,0,1,0
20240513,2024-05-13,2024,2,5,13,1,Monday,May,0,1,0
20240514,2024-05-14,2024,2,5,14,2,Tuesday,May,0,1,0
20240515,2024-05-15,2024,2,5,15,3,Wednesday,May,0,1,0
20240516,2024-05-16,2024,2,5,16,4,Thursday,May,0,1,0
20240517,2024-05-17,2024,2,5,17,5,Friday,May,0,1,0
20240518,2024-05-18,2024,2,5,18,6,Saturday,May,0,1,0
20240519,2024-05-19,2024,2,5,19,7,Sunday,May,0,1,0
20240520,2024-05-20,2024,2,5,20,1,Monday,May,0,1,0
20240521,2024-05-21,2024,2,5,21,2,Tuesday,May,0,1,0
20240522,2024-05-22,2024,2,5,22,3,Wednesday,May,0,1,0
20240523,2024-05-23,2024,2,5,23,4,Thursday,May,0,1,0
20240524,2024-05-24,2024,2,5,24,5,Friday,May,0,1,0
20240525,2024-05-25,2024,2,5,25,6,Saturday,May,0,1,0
20240526,2024-05-26,2024,2,5,26,7,Sunday,May,0,1,0
20240527,2024-05-27,2024,2,5,27,1,Monday,May,0,1,0
20240528,2024-05-28,2024,2,5,28,2,Tuesday,May,0,1,0
20240529,2024-05-29,2024,2,5,29,3,Wednesday,May,0,1,0
20240530,2024-05-30,2024,2,5,30,4,Thursday,May,0,1,0
20240531,2024-05-31,2024,2,5,31,5,Friday,May,0,1,0
20240601,2024-06-01,2024,2,6,1,6,Saturday,June,0,1,0
20240602,2024-06-02,2024,2,6,2,7,Sunday,June,0,1,0
20240603,2024-06-03,2024,2,6,3,1,Monday,June,0,1,0
20240604,2024-06-04,2024,2,6,4,2,Tuesday,June,0,1,0
20240605,2024-06-05,2024,2,6,5,3,Wednesday,June,0,1,0
20240606,2024-06-06,2024,2,6,6,4,Thursday,June,0,1,0
20240607,2024-06-07,2024,2,6,7,5,Friday,June,0,1,0
20240608,2024-06-08,2024,2,6,8,6,Saturday,June,0,1,0
20240609,2024-06-09,2024,2,6,9,7,Sunday,June,0,1,0
20240610,2024-06-10,2024,2,6,10,1,Monday,June,0,1,0
20240611,2024-06-11,2024,2,6,11,2,Tuesday,June,0,1,0
20240612,2024-06-12,2024,2,6,12,3,Wednesday,June,0,1,0
20240613,2024-06-13,2024,2,6,13,4,Thursday,June,0,1,0
20240614,2024-06-14,2024,2,6,14,5,Friday,June,0,1,0
20240615,2024-06-15,2024,2,6,15,6,Saturday,June,1,1,0
20240616,2024-06-16,2024,2,6,16,7,Sunday,June,1,1,0
20240617,2024-06-17,2024,2,6,17,1,Monday,June,1,1,0
20240618,2024-06-18,2024,2,6,18,2,Tuesday,June,1,1,0
20240619,2024-06-19,2024,2,6,19,3,Wednesday,June,1,1,0
20240620,2024-06-20,2024,2,6,20,4,Thursday,June,1,1,0
20240621,2024-06-21,2024,2,6,21,5,Friday,June,1,1,0
20240622,2024-06-22,2024,2,6,22,6,Saturday,June,0,1,0
20240623,2024-06-23,2024,2,6,23,7,Sunday,June,0,1,0
20240624,2024-06-24,2024,2,6,24,1,Monday,June,0,1,0
20240625,2024-06-25,2024,2,6,25,2,Tuesday,June,0,1,0
20240626,2024-06-26,2024,2,6,26,3,Wednesday,June,0,1,0
20240627,2024-06-27,2024,2,6,27,4,Thursday,June,0,1,0
20240628,2024-06-28,2024,2,6,28,5,Friday,June,0,1,0
20240629,2024-06-29,2024,2,6,29,6,Saturday,June,0,1,0
20240630,2024-06-30,2024,2,6,30,7,Sunday,June,0,1,0
20240701,2024-07-01,2024,3,7,1,1,Monday,July,0,1,0
20240702,2024-07-02,2024,3,7,2,2,Tuesday,July,0,1,0
20240703,2024-07-03,2024,3,7,3,3,Wednesday,July,0,1,0
20240704,2024-07-04,2024,3,7,4,4,Thursday,July,0,1,0
20240705,2024-07-05,2024,3,7,5,5,Friday,July,0,1,0
20240706,2024-07-06,2024,3,7,6,6,Saturday,July,0,1,0
20240707,2024-07-07,2024,3,7,7,7,Sunday,July,0,1,0
20240708,2024-07-08,2024,3,7,8,1,Monday,July,0,1,0
20240709,2024-07-09,2024,3,7,9,2,Tuesday,July,0,1,0
20240710,2024-07-10,2024,3,7,10,3,Wednesday,July,0,1,0
20240711,2024-07-11,2024,3,7,11,4,Thursday,July,0,1,0
20240712,2024-07-12,2024,3,7,12,5,Friday,July,0,1,0
20240713,2024-07-13,2024,3,7,13,6,Saturday,July,0,1,0
20240714,2024-07-14,2024,3,7,14,7,Sunday,July,0,1,0
20240715,2024-07-15,2024,3,7,15,1,Monday,July,0,1,0
20240716,2024-07-16,2024,3,7,16,2,Tuesday,July,0,1,0
20240717,2024-07-17,2024,3,7,17,3,Wednesday,July,0,1,0
20240718,2024-07-18,2024,3,7,18,4,Thursday,July,0,1,0
20240719,2024-07-19,2024,3,7,19,5,Friday,July,0,1,0
20240720,2024-07-20,2024,3,7,20,6,Saturday,July,0,1,0
20240721,2024-07-21,2024,3,7,21,7,Sunday,July,0,1,0
20240722,2024-07-22,2024,3,7,22,1,Monday,July,0,1,0
20240723,2024-07-23,2024,3,7,23,2,Tuesday,July,0,1,0
20240724,2024-07-24,2024,3,7,24,3,Wednesday,July,0,1,0
20240725,2024-07-25,2024,3,7,25,4,Thursday,July,0,1,0
20240726,2024-07-26,2024,3,7,26,5,Friday,July,0,1,0
20240727,2024-07-27,2024,3,7,27,6,Saturday,July,0,1,0
20240728,2024-07-28,2024,3,7,28,7,Sunday,July,0,1,0
20240729,2024-07-29,2024,3,7,29,1,Monday,July,0,1,0
20240730,2024-07-30,2024,3,7,30,2,Tuesday,July,0,1,0
20240731,2024-07-31,2024,3,7,31,3,Wednesday,July,0,1,0
20240801,2024-08-01,2024,3,8,1,4,Thursday,August,0,1,0
20240802,2024-08-02,2024,3,8,2,5,Friday,August,0,1,0
20240803,2024-08-03,2024,3,8,3,6,Saturday,August,0,1,0
20240804,2024-08-04,2024,3,8,4,7,Sunday,August,0,1,0
20240805,2024-08-05,2024,3,8,5,1,Monday,August,0,1,0
20240806,2024-08-06,2024,3,8,6,2,Tuesday,August,0,1,0
20240807,2024-08-07,2024,3,8,7,3,Wednesday,August,0,1,0
20240808,2024-08-08,2024,3,8,8,4,Thursday,August,0,1,0
20240809,2024-08-09,2024,3,8,9,5,Friday,August,0,1,0
20240810,2024-08-10,2024,3,8,10,6,Saturday,August,0,1,0
20240811,2024-08-11,2024,3,8,11,7,Sunday,August,0,1,0
20240812,2024-08-12,2024,3,8,12,1,Monday,August,0,1,0
20240813,2024-08-13,2024,3,8,13,2,Tuesday,August,0,1,0
20240814,2024-08-14,2024,3,8,14,3,Wednesday,August,0,1,0
20240815,2024-08-15,2024,3,8,15,4,Thursday,August,0,1,0
20240816,2024-08-16,2024,3,8,16,5,Friday,August,0,1,0
20240817,2024-08-17,2024,3,8,17,6,Saturday,August,0,1,0
20240818,2024-08-18,2024,3,8,18,7,Sunday,August,0,1,0
20240819,2024-08-19,2024,3,8,19,1,Monday,August,0,1,0
20240820,2024-08-20,2024,3,8,20,2,Tuesday,August,0,1,0
20240821,2024-08-21,2024,3,8,21,3,Wednesday,August,0,1,0
20240822,2024-08-22,2024,3,8,22,4,Thursday,August,0,1,0
20240823,2024-08-23,2024,3,8,23,5,Friday,August,0,1,0
20240824,2024-08-24,2024,3,8,24,6,Saturday,August,0,1,0
20240825,2024-08-25,2024,3,8,25,7,Sunday,August,0,1,0
20240826,2024-08-26,2024,3,8,26,1,Monday,August,0,1,0
20240827,2024-08-27,2024,3,8,27,2,Tuesday,August,0,1,0
20240828,2024-08-28,2024,3,8,28,3,Wednesday,August,0,1,0
20240829,2024-08-29,2024,3,8,29,4,Thursday,August,0,1,0
20240830,2024-08-30,2024,3,8,30,5,Friday,August,0,1,0
20240831,2024-08-31,2024,3,8,31,6,Saturday,August,0,1,0
20240901,2024-09-01,2024,3,9,1,7,Sunday,September,0,1,0
20240902,2024-09-02,2024,3,9,2,1,Monday,September,0,1,0
20240903,2024-09-03,2024,3,9,3,2,Tuesday,September,0,1,0
20240904,2024-09-04,2024,3,9,4,3,Wednesday,September,0,1,0
20240905,2024-09-05,2024,3,9,5,4,Thursday,September,0,1,0
20240906,2024-09-06,2024,3,9,6,5,Friday,September,0,1,0
20240907,2024-09-07,2024,3,9,7,6,Saturday,September,0,1,0
20240908,2024-09-08,2024,3,9,8,7,Sunday,September,0,1,0
20240909,2024-09-09,2024,3,9,9,1,Monday,September,0,1,0
20240910,2024-09-10,2024,3,9,10,2,Tuesday,September,0,1,0
20240911,2024-09-11,2024,3,9,11,3,Wednesday,September,0,1,0
20240912,2024-09-12,2024,3,9,12,4,Thursday,September,0,1,0
20240913,2024-09-13,2024,3,9,13,5,Friday,September,0,1,0
20240914,2024-09-14,2024,3,9,14,6,Saturday,September,0,1,0
20240915,2024-09-15,2024,3,9,15,7,Sunday,September,1,1,0
20240916,2024-09-16,2024,3,9,16,1,Monday,September,1,1,0
20240917,2024-09-17,2024,3,9,17,2,Tuesday,September,1,1,0
20240918,2024-09-18,2024,3,9,18,3,Wednesday,September,1,1,0
20240919,2024-09-19,2024,3,9,19,4,Thursday,September,1,1,0
20240920,2024-09-20,2024,3,9,20,5,Friday,September,1,1,0
20240921,2024-09-21,2024,3,9,21,6,Saturday,September,1,1,0
20240922,2024-09-22,2024,3,9,22,7,Sunday,September,0,1,0
20240923,2024-09-23,2024,3,9,23,1,Monday,September,0,1,0
20240924,2024-09-24,2024,3,9,24,2,Tuesday,September,0,1,0
20240925,2024-09-25,2024,3,9,25,3,Wednesday,September,0,1,0
20240926,2024-09-26,2024,3,9,26,4,Thursday,September,0,1,0
20240927,2024-09-27,2024,3,9,27,5,Friday,September,0,1,0
20240928,2024-09-28,2024,3,9,28,6,Saturday,September,0,1,0
20240929,2024-09-29,2024,3,9,29,7,Sunday,September,0,1,0
20240930,2024-09-30,2024,3,9,30,1,Monday,September,0,1,0
20241001,2024-10-01,2024,4,10,1,2,Tuesday,October,0,0,0
20241002,2024-10-02,2024,4,10,2,3,Wednesday,October,0,0,0
20241003,2024-10-03,2024,4,10,3,4,Thursday,October,0,0,0
20241004,2024-10-04,2024,4,10,4,5,Friday,October,0,0,0
20241005,2024-10-05,2024,4,10,5,6,Saturday,October,0,0,0
20241006,2024-10-06,2024,4,10,6,7,Sunday,October,0,0,0
20241007,2024-10-07,2024,4,10,7,1,Monday,October,0,0,0
20241008,2024-10-08,2024,4,10,8,2,Tuesday,October,0,0,0
20241009,2024-10-09,2024,4,10,9,3,Wednesday,October,0,0,0
20241010,2024-10-10,2024,4,10,10,4,Thursday,October,0,0,0
20241011,2024-10-11,2024,4,10,11,5,Friday,October,0,0,0
20241012,2024-10-12,2024,4,10,12,6,Saturday,October,0,0,0
20241013,2024-10-13,2024,4,10,13,7,Sunday,October,0,0,0
20241014,2024-10-14,2024,4,10,14,1,Monday,October,0,0,0
20241015,2024-10-15,2024,4,10,15,2,Tuesday,October,0,0,0
20241016,2024-10-16,2024,4,10,16,3,Wednesday,October,0,0,0
20241017,2024-10-17,2024,4,10,17,4,Thursday,October,0,0,0
20241018,2024-10-18,2024,4,10,18,5,Friday,October,0,0,0
20241019,2024-10-19,2024,4,10,19,6,Saturday,October,0,0,0
20241020,2024-10-20,2024,4,10,20,7,Sunday,October,0,0,0
20241021,2024-10-21,2024,4,10,21,1,Monday,October,0,0,0
20241022,2024-10-22,2024,4,10,22,2,Tuesday,October,0,0,0
20241023,2024-10-23,2024,4,10,23,3,Wednesday,October,0,0,0
20241024,2024-10-24,2024,4,10,24,4,Thursday,October,0,0,0
20241025,2024-10-25,2024,4,10,25,5,Friday,October,0,0,0
20241026,2024-10-26,2024,4,10,26,6,Saturday,October,0,0,0
20241027,2024-10-27,2024,4,10,27,7,Sunday,October,0,0,0
20241028,2024-10-28,2024,4,10,28,1,Monday,October,0,0,0
20241029,2024-10-29,2024,4,10,29,2,Tuesday,October,0,0,0
20241030,2024-10-30,2024,4,10,30,3,Wednesday,October,0,0,0
20241031,2024-10-31,2024,4,10,31,4,Thursday,October,0,0,0
20241101,2024-11-01,2024,4,11,1,5,Friday,November,0,0,1
20241102,2024-11-02,2024,4,11,2,6,Saturday,November,0,0,1
20241103,2024-11-03,2024,4,11,3,7,Sunday,November,0,0,1
20241104,2024-11-04,2024,4,11,4,1,Monday,November,0,0,1
20241105,2024-11-05,2024,4,11,5,2,Tuesday,November,0,0,1
20241106,2024-11-06,2024,4,11,6,3,Wednesday,November,0,0,1
20241107,2024-11-07,2024,4,11,7,4,Thursday,November,0,0,1
20241108,2024-11-08,2024,4,11,8,5,Friday,November,0,0,1
20241109,2024-11-09,2024,4,11,9,6,Saturday,November,0,0,1
20241110,2024-11-10,2024,4,11,10,7,Sunday,November,0,0,1
20241111,2024-11-11,2024,4,11,11,1,Monday,November,0,0,1
20241112,2024-11-12,2024,4,11,12,2,Tuesday,November,0,0,1
20241113,2024-11-13,2024,4,11,13,3,Wednesday,November,0,0,1
20241114,2024-11-14,2024,4,11,14,4,Thursday,November,0,0,1
20241115,2024-11-15,2024,4,11,15,5,Friday,November,0,0,1
20241116,2024-11-16,2024,4,11,16,6,Saturday,November,0,0,1
20241117,2024-11-17,2024,4,11,17,7,Sunday,November,0,0,1
20241118,2024-11-18,2024,4,11,18,1,Monday,November,0,0,1
20241119,2024-11-19,2024,4,11,19,2,Tuesday,November,0,0,1
20241120,2024-11-20,2024,4,11,20,3,Wednesday,November,0,0,1
20241121,2024-11-21,2024,4,11,21,4,Thursday,November,0,0,1
20241122,2024-11-22,2024,4,11,22,5,Friday,November,0,0,1
20241123,2024-11-23,2024,4,11,23,6,Saturday,November,0,0,1
20241124,2024-11-24,2024,4,11,24,7,Sunday,November,0,0,1
20241125,2024-11-25,2024,4,11,25,1,Monday,November,0,0,1
20241126,2024-11-26,2024,4,11,26,2,Tuesday,November,0,0,1
20241127,2024-11-27,2024,4,11,27,3,Wednesday,November,0,0,1
20241128,2024-11-28,2024,4,11,28,4,Thursday,November,0,0,1
20241129,2024-11-29,2024,4,11,29,5,Friday,November,0,0,1
20241130,2024-11-30,2024,4,11,30,6,Saturday,November,0,0,1
20241201,2024-12-01,2024,4,12,1,7,Sunday,December,0,0,1
20241202,2024-12-02,2024,4,12,2,1,Monday,December,0,0,1
20241203,2024-12-03,2024,4,12,3,2,Tuesday,December,0,0,1
20241204,2024-12-04,2024,4,12,4,3,Wednesday,December,0,0,1
20241205,2024-12-05,2024,4,12,5,4,Thursday,December,0,0,1
20241206,2024-12-06,2024,4,12,6,5,Friday,December,0,0,1
20241207,2024-12-07,2024,4,12,7,6,Saturday,December,0,0,1
20241208,2024-12-08,2024,4,12,8,7,Sunday,December,0,0,1
20241209,2024-12-09,2024,4,12,9,1,Monday,December,0,0,1
20241210,2024-12-10,2024,4,12,10,2,Tuesday,December,0,0,1
20241211,2024-12-11,2024,4,12,11,3,Wednesday,December,0,0,1
20241212,2024-12-12,2024,4,12,12,4,Thursday,December,0,0,1
20241213,2024-12-13,2024,4,12,13,5,Friday,December,0,0,1
20241214,2024-12-14,2024,4,12,14,6,Saturday,December,0,0,1
20241215,2024-12-15,2024,4,12,15,7,Sunday,December,1,0,1
20241216,2024-12-16,2024,4,12,16,1,Monday,December,1,0,1
20241217,2024-12-17,2024,4,12,17,2,Tuesday,December,1,0,1
20241218,2024-12-18,2024,4,12,18,3,Wednesday,December,1,0,1
20241219,2024-12-19,2024,4,12,19,4,Thursday,December,1,0,1
20241220,2024-12-20,2024,4,12,20,5,Friday,December,1,0,1
20241221,2024-12-21,2024,4,12,21,6,Saturday,December,1,0,1
20241222,2024-12-22,2024,4,12,22,7,Sunday,December,0,0,1
20241223,2024-12-23,2024,4,12,23,1,Monday,December,0,0,1
20241224,2024-12-24,2024,4,12,24,2,Tuesday,December,0,0,1
20241225,2024-12-25,2024,4,12,25,3,Wednesday,December,0,0,1
20241226,2024-12-26,2024,4,12,26,4,Thursday,December,0,0,1
20241227,2024-12-27,2024,4,12,27,5,Friday,December,0,0,1
20241228,2024-12-28,2024,4,12,28,6,Saturday,December,0,0,1
20241229,2024-12-29,2024,4,12,29,7,Sunday,December,0,0,1
20241230,2024-12-30,2024,4,12,30,1,Monday,December,0,0,1
20241231,2024-12-31,2024,4,12,31,2,Tuesday,December,0,0,1
20250101,2025-01-01,2025,1,1,1,3,Wednesday,January,0,0,1
20250102,2025-01-02,2025,1,1,2,4,Thursday,January,0,0,1
20250103,2025-01-03,2025,1,1,3,5,Friday,January,0,0,1
20250104,2025-01-04,2025,1,1,4,6,Saturday,January,0,0,1
20250105,2025-01-05,2025,1,1,5,7,Sunday,January,0,0,1
20250106,2025-01-06,2025,1,1,6,1,Monday,January,0,0,1
20250107,2025-01-07,2025,1,1,7,2,Tuesday,January,0,0,1
20250108,2025-01-08,2025,1,1,8,3,Wednesday,January,0,0,1
20250109,2025-01-09,2025,1,1,9,4,Thursday,January,0,0,1
20250110,2025-01-10,2025,1,1,10,5,Friday,January,0,0,1
20250111,2025-01-11,2025,1,1,11,6,Saturday,January,0,0,1
20250112,2025-01-12,2025,1,1,12,7,Sunday,January,0,0,1
20250113,2025-01-13,2025,1,1,13,1,Monday,January,0,0,1
20250114,2025-01-14,2025,1,1,14,2,Tuesday,January,0,0,1
20250115,2025-01-15,2025,1,1,15,3,Wednesday,January,0,0,1
20250116,2025-01-16,2025,1,1,16,4,Thursday,January,0,0,1
20250117,2025-01-17,2025,1,1,17,5,Friday,January,0,0,1
20250118,2025-01-18,2025,1,1,18,6,Saturday,January,0,0,1
20250119,2025-01-19,2025,1,1,19,7,Sunday,January,0,0,1
20250120,2025-01-20,2025,1,1,20,1,Monday,January,0,0,1
20250121,2025-01-21,2025,1,1,21,2,Tuesday,January,0,0,1
20250122,2025-01-22,2025,1,1,22,3,Wednesday,January,0,0,1
20250123,2025-01-23,2025,1,1,23,4,Thursday,January,0,0,1
20250124,2025-01-24,2025,1,1,24,5,Friday,January,0,0,1
20250125,2025-01-25,2025,1,1,25,6,Saturday,January,0,0,1
20250126,2025-01-26,2025,1,1,26,7,Sunday,January,0,0,1
20250127,2025-01-27,2025,1,1,27,1,Monday,January,0,0,1
20250128,2025-01-28,2025,1,1,28,2,Tuesday,January,0,0,1
20250129,2025-01-29,2025,1,1,29,3,Wednesday,January,0,0,1
20250130,2025-01-30,2025,1,1,30,4,Thursday,January,0,0,1
20250131,2025-01-31,2025,1,1,31,5,Friday,January,0,0,1
20250201,2025-02-01,2025,1,2,1,6,Saturday,February,0,0,1
20250202,2025-02-02,2025,1,2,2,7,Sunday,February,0,0,1
20250203,2025-02-03,2025,1,2,3,1,Monday,February,0,0,1
20250204,2025-02-04,2025,1,2,4,2,Tuesday,February,0,0,1
20250205,2025-02-05,2025,1,2,5,3,Wednesday,February,0,0,1
20250206,2025-02-06,2025,1,2,6,4,Thursday,February,0,0,1
20250207,2025-02-07,2025,1,2,7,5,Friday,February,0,0,1
20250208,2025-02-08,2025,1,2,8,6,Saturday,February,0,0,1
20250209,2025-02-09,2025,1,2,9,7,Sunday,February,0,0,1
20250210,2025-02-10,2025,1,2,10,1,Monday,February,0,0,1
20250211,2025-02-11,2025,1,2,11,2,Tuesday,February,0,0,1
20250212,2025-02-12,2025,1,2,12,3,Wednesday,February,0,0,1
20250213,2025-02-13,2025,1,2,13,4,Thursday,February,0,0,1
20250214,2025-02-14,2025,1,2,14,5,Friday,February,0,0,1
20250215,2025-02-15,2025,1,2,15,6,Saturday,February,0,0,1
20250216,2025-02-16,2025,1,2,16,7,Sunday,February,0,0,1
20250217,2025-02-17,2025,1,2,17,1,Monday,February,0,0,1
20250218,2025-02-18,2025,1,2,18,2,Tuesday,February,0,0,1
20250219,2025-02-19,2025,1,2,19,3,Wednesday,February,0,0,1
20250220,2025-02-20,2025,1,2,20,4,Thursday,February,0,0,1
20250221,2025-02-21,2025,1,2,21,5,Friday,February,0,0,1
20250222,2025-02-22,2025,1,2,22,6,Saturday,February,0,0,1
20250223,2025-02-23,2025,1,2,23,7,Sunday,February,0,0,1
20250224,2025-02-24,2025,1,2,24,1,Monday,February,0,0,1
20250225,2025-02-25,2025,1,2,25,2,Tuesday,February,0,0,1
20250226,2025-02-26,2025,1,2,26,3,Wednesday,February,0,0,1
20250227,2025-02-27,2025,1,2,27,4,Thursday,February,0,0,1
20250228,2025-02-28,2025,1,2,28,5,Friday,February,0,0,1
20250301,2025-03-01,2025,1,3,1,6,Saturday,March,0,0,1
20250302,2025-03-02,2025,1,3,2,7,Sunday,March,0,0,1
20250303,2025-03-03,2025,1,3,3,1,Monday,March,0,0,1
20250304,2025-03-04,2025,1,3,4,2,Tuesday,March,0,0,1
20250305,2025-03-05,2025,1,3,5,3,Wednesday,March,0,0,1
20250306,2025-03-06,2025,1,3,6,4,Thursday,March,0,0,1
20250307,2025-03-07,2025,1,3,7,5,Friday,March,0,0,1
20250308,2025-03-08,2025,1,3,8,6,Saturday,March,0,0,1
20250309,2025-03-09,2025,1,3,9,7,Sunday,March,0,0,1
20250310,2025-03-10,2025,1,3,10,1,Monday,March,0,0,1
20250311,2025-03-11,2025,1,3,11,2,Tuesday,March,0,0,1
20250312,2025-03-12,2025,1,3,12,3,Wednesday,March,0,0,1
20250313,2025-03-13,2025,1,3,13,4,Thursday,March,0,0,1
20250314,2025-03-14,2025,1,3,14,5,Friday,March,0,0,1
20250315,2025-03-15,2025,1,3,15,6,Saturday,March,1,0,1
20250316,2025-03-16,2025,1,3,16,7,Sunday,March,1,0,1
20250317,2025-03-17,2025,1,3,17,1,Monday,March,1,0,1
20250318,2025-03-18,2025,1,3,18,2,Tuesday,March,1,0,1
20250319,2025-03-19,2025,1,3,19,3,Wednesday,March,1,0,1
20250320,2025-03-20,2025,1,3,20,4,Thursday,March,1,0,1
20250321,2025-03-21,2025,1,3,21,5,Friday,March,1,0,1
20250322,2025-03-22,2025,1,3,22,6,Saturday,March,0,0,1
20250323,2025-03-23,2025,1,3,23,7,Sunday,March,0,0,1
20250324,2025-03-24,2025,1,3,24,1,Monday,March,0,0,1
20250325,2025-03-25,2025,1,3,25,2,Tuesday,March,0,0,1
20250326,2025-03-26,2025,1,3,26,3,Wednesday,March,0,0,1
20250327,2025-03-27,2025,1,3,27,4,Thursday,March,0,0,1
20250328,2025-03-28,2025,1,3,28,5,Friday,March,0,0,1
20250329,2025-03-29,2025,1,3,29,6,Saturday,March,0,0,1
20250330,2025-03-30,2025,1,3,30,7,Sunday,March,0,0,1
20250331,2025-03-31,2025,1,3,31,1,Monday,March,0,0,1
20250401,2025-04-01,2025,2,4,1,2,Tuesday,April,0,0,0
20250402,2025-04-02,2025,2,4,2,3,Wednesday,April,0,0,0
20250403,2025-04-03,2025,2,4,3,4,Thursday,April,0,0,0
20250404,2025-04-04,2025,2,4,4,5,Friday,April,0,0,0
20250405,2025-04-05,2025,2,4,5,6,Saturday,April,0,0,0
20250406,2025-04-06,2025,2,4,6,7,Sunday,April,0,0,0
20250407,2025-04-07,2025,2,4,7,1,Monday,April,0,0,0
20250408,2025-04-08,2025,2,4,8,2,Tuesday,April,0,0,0
20250409,2025-04-09,2025,2,4,9,3,Wednesday,April,0,0,0
20250410,2025-04-10,2025,2,4,10,4,Thursday,April,0,0,0
20250411,2025-04-11,2025,2,4,11,5,Friday,April,0,0,0
20250412,2025-04-12,2025,2,4,12,6,Saturday,April,0,0,0
20250413,2025-04-13,2025,2,4,13,7,Sunday,April,0,0,0
20250414,2025-04-14,2025,2,4,14,1,Monday,April,0,0,0
20250415,2025-04-15,2025,2,4,15,2,Tuesday,April,0,0,0
20250416,2025-04-16,2025,2,4,16,3,Wednesday,April,0,0,0
20250417,2025-04-17,2025,2,4,17,4,Thursday,April,0,0,0
20250418,2025-04-18,2025,2,4,18,5,Friday,April,0,0,0
20250419,2025-04-19,2025,2,4,19,6,Saturday,April,0,0,0
20250420,2025-04-20,2025,2,4,20,7,Sunday,April,0,0,0
20250421,2025-04-21,2025,2,4,21,1,Monday,April,0,0,0
20250422,2025-04-22,2025,2,4,22,2,Tuesday,April,0,0,0
20250423,2025-04-23,2025,2,4,23,3,Wednesday,April,0,0,0
20250424,2025-04-24,2025,2,4,24,4,Thursday,April,0,0,0
20250425,2025-04-25,2025,2,4,25,5,Friday,April,0,0,0
20250426,2025-04-26,2025,2,4,26,6,Saturday,April,0,0,0
20250427,2025-04-27,2025,2,4,27,7,Sunday,April,0,0,0
20250428,2025-04-28,2025,2,4,28,1,Monday,April,0,0,0
20250429,2025-04-29,2025,2,4,29,2,Tuesday,April,0,0,0
20250430,2025-04-30,2025,2,4,30,3,Wednesday,April,0,0,0
20250501,2025-05-01,2025,2,5,1,4,Thursday,May,0,1,0
20250502,2025-05-02,2025,2,5,2,5,Friday,May,0,1,0
20250503,2025-05-03,2025,2,5,3,6,Saturday,May,0,1,0
20250504,2025-05-04,2025,2,5,4,7,Sunday,May,0,1,0
20250505,2025-05-05,2025,2,5,5,1,Monday,May,0,1,0
20250506,2025-05-06,2025,2,5,6,2,Tuesday,May,0,1,0
20250507,2025-05-07,2025,2,5,7,3,Wednesday,May,0,1,0
20250508,2025-05-08,2025,2,5,8,4,Thursday,May,0,1,0
20250509,2025-05-09,2025,2,5,9,5,Friday,May,0,1,0
